net_worth,cash,shares_held,profit,Drawdown,Volatility
10618.729675292969,74.09002685546878,48,5.279296875,0.008248822479342504,0.0062919322500342495
10682.090026855469,74.09002685546878,48,63.3603515625,0.002331193422786026,0.006249100295595345
10715.689880371094,74.09002685546878,48,33.599853515625,0.0,0.004265500377019513
10854.890319824217,74.09002685546878,48,139.20043945312318,0.0,0.00423129919883605
10881.28973388672,74.09002685546878,48,26.399414062503638,0.0,0.004543069772690619
10946.569763183597,74.09002685546878,48,65.28002929687682,0.0,0.004542783763911743
10934.090026855469,74.09002685546878,48,-12.479736328128638,0.0011400590868293292,0.004509649755411786
11006.569763183597,74.09002685546878,48,72.47973632812864,0.0,0.00456977047722342
10916.330261230469,74.09002685546878,48,-90.23950195312864,0.008198694406587517,0.004501205068082777
10960.969909667965,74.09002685546878,48,44.63964843749636,0.004142966836785191,0.0050323798283434034
10876.009704589844,74.09002685546878,48,-84.96020507812136,0.011862011635129979,0.005001302798988222
10899.529968261719,74.09002685546878,48,23.520263671875,0.009725082130485483,0.005401681520277303
10941.28973388672,74.09002685546878,48,41.75976562500182,0.005931005817564989,0.00520815700951503
10911.050231933592,74.09002685546878,48,-30.239501953128638,0.008678410558893046,0.0052399702323566045
10892.330261230469,74.09002685546878,48,-18.71997070312318,0.0103792102726913,0.0053245138581634885
10908.170349121094,74.09002685546878,48,15.840087890625,0.008940061815775207,0.005328615659038496
10935.050231933592,74.09002685546878,48,26.87988281249818,0.0064978946927892614,0.005152290813689757
10845.28973388672,74.09002685546878,48,-89.76049804687136,0.014653069281980124,0.00515775019794633
10842.890319824217,74.09002685546878,48,-2.399414062503638,0.014871067633340196,0.005550459478270761
10803.529968261719,74.09002685546878,48,-39.36035156249818,0.018447145594900616,0.005445570716148254
10885.610290527346,74.09002685546878,48,82.08032226562682,0.010989752053437662,0.005555373214704946
10949.930114746094,74.09002685546878,48,64.31982421874818,0.005145985502854878,0.005650682239114445
10941.28973388672,74.09002685546878,48,-8.640380859373181,0.005931005817564989,0.005744782092798718
10980.170349121094,74.09002685546878,48,38.88061523437318,0.0023985142174638555,0.004975993346492745
10944.170349121094,74.09002685546878,48,-36.0,0.005669288016619531,0.005008054500739358
10944.170349121094,74.09002685546878,48,0.0,0.005669288016619531,0.004890170194040023
10974.890319824217,74.09002685546878,48,30.71997070312318,0.002878230369769385,0.004882289705001406
10947.529968261719,74.09002685546878,48,-27.36035156249818,0.005364050398277915,0.004667794547343284
10972.490173339844,74.09002685546878,48,24.960205078125,0.0030962952651922573,0.0042834026549829545
10934.090026855469,74.09002685546878,48,-38.400146484375,0.006585133959770971,0.004209657295327015
10958.090026855469,74.09002685546878,48,24.0,0.004404618093667187,0.0038656817012134672
10917.770202636715,74.09002685546878,48,-40.31982421875364,0.008067868778146683,0.003866571468132198
10957.610290527346,74.09002685546878,48,39.84008789063046,0.004448204455126311,0.003868259184026935
